cik	formtype	companyname	filingdate	url
63541	10-K	MAYTAG	2005-02-18	https://www.sec.gov/Archives/edgar/data/63541/0001193125-05-032892.txt
63541	10-K	MAYTAG	1998-03-25	https://www.sec.gov/Archives/edgar/data/63541/0000063541-98-000008.txt
63541	10-K405	MAYTAG	2001-03-20	https://www.sec.gov/Archives/edgar/data/63541/0000950131-01-500176.txt
63541	10-K	MAYTAG	1994-03-31	https://www.sec.gov/Archives/edgar/data/63541/0000063541-94-000003.txt
63541	10-K	MAYTAG	1997-03-26	https://www.sec.gov/Archives/edgar/data/63541/0000063541-97-000002.txt
63541	10-K	MAYTAG	2006-02-10	https://www.sec.gov/Archives/edgar/data/63541/0001193125-06-027038.txt
65270	10-K	METHODE ELECTRONICS	2006-07-13	https://www.sec.gov/Archives/edgar/data/65270/0000950137-06-007779.txt
65270	10-K	METHODE ELECTRONICS	1995-07-31	https://www.sec.gov/Archives/edgar/data/65270/0000950131-95-002003.txt
65270	10-K	METHODE ELECTRONICS	2003-07-29	https://www.sec.gov/Archives/edgar/data/65270/0001047469-03-025450.txt
65270	10-K	METHODE ELECTRONICS	2011-06-30	https://www.sec.gov/Archives/edgar/data/65270/0000065270-11-000008.txt
65270	10-K	METHODE ELECTRONICS	2012-06-28	https://www.sec.gov/Archives/edgar/data/65270/0000065270-12-000017.txt
65270	10-K	METHODE ELECTRONICS	1999-07-29	https://www.sec.gov/Archives/edgar/data/65270/0000950131-99-004532.txt
65270	10-K	METHODE ELECTRONICS	1998-07-29	https://www.sec.gov/Archives/edgar/data/65270/0000950131-98-004476.txt
65270	10-K	METHODE ELECTRONICS	2016-06-23	https://www.sec.gov/Archives/edgar/data/65270/0000065270-16-000055.txt
65270	10-K	METHODE ELECTRONICS	2005-07-14	https://www.sec.gov/Archives/edgar/data/65270/0000950137-05-008702.txt
65270	10-K	METHODE ELECTRONICS	2014-06-26	https://www.sec.gov/Archives/edgar/data/65270/0000065270-14-000023.txt
65270	10-K	METHODE ELECTRONICS	2013-06-20	https://www.sec.gov/Archives/edgar/data/65270/0000065270-13-000020.txt
65270	10-K	METHODE ELECTRONICS	2001-07-30	https://www.sec.gov/Archives/edgar/data/65270/0000891554-01-503710.txt
65270	10-K	METHODE ELECTRONICS	2008-07-17	https://www.sec.gov/Archives/edgar/data/65270/0000950134-08-012861.txt
65270	10-K	METHODE ELECTRONICS	1997-07-29	https://www.sec.gov/Archives/edgar/data/65270/0000950131-97-004644.txt
65270	10-K	METHODE ELECTRONICS	2004-07-13	https://www.sec.gov/Archives/edgar/data/65270/0000950137-04-005575.txt
65270	10-K	METHODE ELECTRONICS	2010-07-01	https://www.sec.gov/Archives/edgar/data/65270/0001104659-10-036590.txt
65270	10-K	METHODE ELECTRONICS	2002-07-29	https://www.sec.gov/Archives/edgar/data/65270/0000912057-02-028847.txt
65270	10-K	METHODE ELECTRONICS	2000-07-28	https://www.sec.gov/Archives/edgar/data/65270/0000912057-00-033674.txt
65270	10-K	METHODE ELECTRONICS	2007-07-12	https://www.sec.gov/Archives/edgar/data/65270/0000950137-07-009955.txt
65270	10-K	METHODE ELECTRONICS	2009-07-02	https://www.sec.gov/Archives/edgar/data/65270/0001104659-09-041502.txt
65270	10-K	METHODE ELECTRONICS	2015-06-25	https://www.sec.gov/Archives/edgar/data/65270/0000065270-15-000016.txt
65270	10-K	METHODE ELECTRONICS	1996-07-29	https://www.sec.gov/Archives/edgar/data/65270/0000950131-96-003488.txt
65743	10-K	MICRODYNE	1998-12-17	https://www.sec.gov/Archives/edgar/data/65743/0000950133-98-004129.txt
65743	10-K	MICRODYNE	1997-12-24	https://www.sec.gov/Archives/edgar/data/65743/0000950133-97-004284.txt
65743	10-K405	MICRODYNE	1996-12-19	https://www.sec.gov/Archives/edgar/data/65743/0000950133-96-002874.txt
65743	10-K405	MICRODYNE	1996-01-02	https://www.sec.gov/Archives/edgar/data/65743/0000950133-96-000002.txt
65770	10-K	MICROVISION	2014-03-06	https://www.sec.gov/Archives/edgar/data/65770/0001136261-14-000102.txt
65770	10-K	MICROVISION	2012-03-09	https://www.sec.gov/Archives/edgar/data/65770/0001136261-12-000136.txt
65770	10-K	MICROVISION	2001-04-02	https://www.sec.gov/Archives/edgar/data/65770/0001104659-01-500242.txt
65770	10-K	MICROVISION	2007-03-16	https://www.sec.gov/Archives/edgar/data/65770/0000065770-07-000001.txt
65770	10-K	MICROVISION	1999-04-14	https://www.sec.gov/Archives/edgar/data/65770/0000893877-99-000274.txt
65770	10-K	MICROVISION	2013-03-14	https://www.sec.gov/Archives/edgar/data/65770/0001136261-13-000135.txt
65770	10-K	MICROVISION	2011-03-10	https://www.sec.gov/Archives/edgar/data/65770/0001136261-11-000126.txt
65770	10-K	MICROVISION	2015-03-16	https://www.sec.gov/Archives/edgar/data/65770/0001136261-15-000080.txt
65770	10-K	MICROVISION	2005-03-17	https://www.sec.gov/Archives/edgar/data/65770/0000065770-05-000004.txt
65770	10-K	MICROVISION	2003-03-26	https://www.sec.gov/Archives/edgar/data/65770/0001104659-03-005013.txt
65770	10-K	MICROVISION	2002-04-01	https://www.sec.gov/Archives/edgar/data/65770/0000912057-02-012836.txt
65770	10-K	MICROVISION	2000-03-30	https://www.sec.gov/Archives/edgar/data/65770/0000912057-00-014570.txt
65770	10-K	MICROVISION	2006-03-16	https://www.sec.gov/Archives/edgar/data/65770/0000065770-06-000009.txt
65770	10-K	MICROVISION	2010-03-10	https://www.sec.gov/Archives/edgar/data/65770/0000065770-10-000002.txt
65770	10-K	MICROVISION	2008-03-13	https://www.sec.gov/Archives/edgar/data/65770/0000065770-08-000001.txt
65770	10-K	MICROVISION	2004-03-15	https://www.sec.gov/Archives/edgar/data/65770/0001047469-04-008005.txt
65770	10-K	MICROVISION,	2016-03-08	https://www.sec.gov/Archives/edgar/data/65770/0001136261-16-000410.txt
65770	10-K	MICROVISION	2009-03-06	https://www.sec.gov/Archives/edgar/data/65770/0000065770-09-000001.txt
65771	10-K	MA COM	1994-12-23	https://www.sec.gov/Archives/edgar/data/65771/0000065771-94-000011.txt
65781	10-K	MICROWAVE POWER DEVICES	1998-03-20	https://www.sec.gov/Archives/edgar/data/65781/0000891554-98-000280.txt
65781	10-K	MICROWAVE POWER DEVICES	1997-03-28	https://www.sec.gov/Archives/edgar/data/65781/0000891554-97-000304.txt
65781	10-K	MICROWAVE POWER DEVICES	2000-03-29	https://www.sec.gov/Archives/edgar/data/65781/0001005477-00-002605.txt
65781	10-K	MICROWAVE POWER DEVICES	1999-03-19	https://www.sec.gov/Archives/edgar/data/65781/0001005477-99-001264.txt
67472	10-K405	MOLEX	2001-09-21	https://www.sec.gov/Archives/edgar/data/67472/0000067472-01-500017.txt
67472	10-K	MOLEX	1997-09-26	https://www.sec.gov/Archives/edgar/data/67472/0000950137-97-003177.txt
67472	10-K	MOLEX	2008-08-06	https://www.sec.gov/Archives/edgar/data/67472/0000950137-08-010297.txt
67472	10-K	MOLEX	1998-09-22	https://www.sec.gov/Archives/edgar/data/67472/0000950124-98-005127.txt
67472	10-K	MOLEX	2011-08-05	https://www.sec.gov/Archives/edgar/data/67472/0000950123-11-073357.txt
67472	10-K	MOLEX	2010-08-03	https://www.sec.gov/Archives/edgar/data/67472/0000950123-10-071804.txt
67472	10-K	MOLEX	2003-09-25	https://www.sec.gov/Archives/edgar/data/67472/0000067472-03-000024.txt
67472	10-K	MOLEX	2007-08-03	https://www.sec.gov/Archives/edgar/data/67472/0000950137-07-011213.txt
67472	10-K	MOLEX	2002-09-20	https://www.sec.gov/Archives/edgar/data/67472/0000067472-02-000012.txt
67472	10-K	MOLEX	2013-08-08	https://www.sec.gov/Archives/edgar/data/67472/0000067472-13-000007.txt
67472	10-K	MOLEX	1999-09-22	https://www.sec.gov/Archives/edgar/data/67472/0000067472-99-000012.txt
67472	10-K	MOLEX	1994-09-26	https://www.sec.gov/Archives/edgar/data/67472/0000950124-94-001493.txt
67472	10-K	MOLEX	1995-09-25	https://www.sec.gov/Archives/edgar/data/67472/0000950124-95-003034.txt
67472	10-K	MOLEX	2009-08-05	https://www.sec.gov/Archives/edgar/data/67472/0000950123-09-029801.txt
67472	10-K	MOLEX	2012-08-09	https://www.sec.gov/Archives/edgar/data/67472/0001193125-12-346793.txt
67472	10-K	MOLEX	2004-09-10	https://www.sec.gov/Archives/edgar/data/67472/0000067472-04-000120.txt
67472	10-K	MOLEX	1996-09-27	https://www.sec.gov/Archives/edgar/data/67472/0000950137-96-001786.txt
67472	10-K405	MOLEX	2000-09-22	https://www.sec.gov/Archives/edgar/data/67472/0000067472-00-000010.txt
67472	10-K	MOLEX	2005-09-12	https://www.sec.gov/Archives/edgar/data/67472/0000067472-05-000113.txt
67472	10-K	MOLEX	2006-08-03	https://www.sec.gov/Archives/edgar/data/67472/0000067472-06-000095.txt
68505	10-K	MOTOROLA	2000-03-22	https://www.sec.gov/Archives/edgar/data/68505/0000950131-00-001895.txt
68505	10-K	MOTOROLA	2003-03-27	https://www.sec.gov/Archives/edgar/data/68505/0001047469-03-010564.txt
68505	10-K	Motorola Solutions,	2015-02-13	https://www.sec.gov/Archives/edgar/data/68505/0000068505-15-000003.txt
68505	10-K	MOTOROLA	2009-02-26	https://www.sec.gov/Archives/edgar/data/68505/0000950137-09-001324.txt
68505	10-K	Motorola Solutions,	2012-02-15	https://www.sec.gov/Archives/edgar/data/68505/0001193125-12-063569.txt
68505	10-K	MOTOROLA	2004-03-12	https://www.sec.gov/Archives/edgar/data/68505/0001193125-04-040743.txt
68505	10-K	Motorola Solutions,	2014-02-13	https://www.sec.gov/Archives/edgar/data/68505/0000068505-14-000005.txt
68505	10-K	MOTOROLA	1997-03-25	https://www.sec.gov/Archives/edgar/data/68505/0000950131-97-002031.txt
68505	10-K	MOTOROLA	2001-03-30	https://www.sec.gov/Archives/edgar/data/68505/0000950137-01-500523.txt
68505	10-K	MOTOROLA	1996-03-22	https://www.sec.gov/Archives/edgar/data/68505/0000912057-96-004991.txt
68505	10-K	MOTOROLA	2006-03-02	https://www.sec.gov/Archives/edgar/data/68505/0000950137-06-002484.txt
68505	10-K	MOTOROLA	2010-02-16	https://www.sec.gov/Archives/edgar/data/68505/0001047469-10-000905.txt
68505	10-K	MOTOROLA	2002-03-29	https://www.sec.gov/Archives/edgar/data/68505/0000912057-02-012645.txt
68505	10-K	MOTOROLA	1999-03-22	https://www.sec.gov/Archives/edgar/data/68505/0000950131-99-001635.txt
68505	10-K	MOTOROLA	1994-03-28	https://www.sec.gov/Archives/edgar/data/68505/0000912057-94-001081.txt
68505	10-K	Motorola Solutions,	2013-02-12	https://www.sec.gov/Archives/edgar/data/68505/0001445305-13-000205.txt
68505	10-K	Motorola Solutions,	2016-02-23	https://www.sec.gov/Archives/edgar/data/68505/0000068505-16-000017.txt
68505	10-K	Motorola Solutions,	2011-02-18	https://www.sec.gov/Archives/edgar/data/68505/0001193125-11-039822.txt
68505	10-K	MOTOROLA	2005-03-04	https://www.sec.gov/Archives/edgar/data/68505/0000950137-05-002687.txt
68505	10-K	MOTOROLA	2008-02-28	https://www.sec.gov/Archives/edgar/data/68505/0000950137-08-002935.txt
68505	10-K	MOTOROLA	2007-02-28	https://www.sec.gov/Archives/edgar/data/68505/0000950137-07-003011.txt
68505	10-K	MOTOROLA	1998-03-20	https://www.sec.gov/Archives/edgar/data/68505/0000950131-98-001863.txt
68505	10-K405	MOTOROLA	1995-03-24	https://www.sec.gov/Archives/edgar/data/68505/0000912057-95-001682.txt
69633	10-K	NAPCO SECURITY SYSTEMS	2004-02-09	https://www.sec.gov/Archives/edgar/data/69633/0000950123-04-001402.txt
69633	10-K	NAPCO SECURITY TECHNOLOGIES,	2011-09-23	https://www.sec.gov/Archives/edgar/data/69633/0001157523-11-005500.txt
69633	10-K	NAPCO SECURITY SYSTEMS	1997-10-14	https://www.sec.gov/Archives/edgar/data/69633/0000950123-97-008498.txt
69633	10-K	NAPCO SECURITY SYSTEMS	1995-10-13	https://www.sec.gov/Archives/edgar/data/69633/0000950123-95-002907.txt
69633	10-K	NAPCO SECURITY TECHNOLOGIES,	2012-09-21	https://www.sec.gov/Archives/edgar/data/69633/0001157523-12-004922.txt
69633	10-K	NAPCO SECURITY SYSTEMS	2006-09-25	https://www.sec.gov/Archives/edgar/data/69633/0000950123-06-011882.txt
69633	10-K	NAPCO SECURITY SYSTEMS	1999-09-28	https://www.sec.gov/Archives/edgar/data/69633/0000950123-99-008898.txt
69633	10-K	NAPCO SECURITY SYSTEMS	2007-09-28	https://www.sec.gov/Archives/edgar/data/69633/0001157523-07-009519.txt
69633	10-K	NAPCO SECURITY TECHNOLOGIES,	2016-09-08	https://www.sec.gov/Archives/edgar/data/69633/0001144204-16-123247.txt
69633	10-K	NAPCO SECURITY SYSTEMS	2009-10-13	https://www.sec.gov/Archives/edgar/data/69633/0001157523-09-006870.txt
69633	10-K	NAPCO SECURITY TECHNOLOGIES,	2010-10-14	https://www.sec.gov/Archives/edgar/data/69633/0001157523-10-005815.txt
69633	10-K	NAPCO SECURITY SYSTEMS	1998-09-28	https://www.sec.gov/Archives/edgar/data/69633/0000950123-98-008594.txt
69633	10-K	NAPCO SECURITY SYSTEMS	1996-10-15	https://www.sec.gov/Archives/edgar/data/69633/0000950123-96-005618.txt
69633	10-K	NAPCO SECURITY TECHNOLOGIES,	2014-09-15	https://www.sec.gov/Archives/edgar/data/69633/0001144204-14-055943.txt
69633	10-K	NAPCO SECURITY SYSTEMS	2001-09-28	https://www.sec.gov/Archives/edgar/data/69633/0000950123-01-506817.txt
69633	10-K	NAPCO SECURITY SYSTEMS	2004-09-27	https://www.sec.gov/Archives/edgar/data/69633/0000950123-04-011432.txt
69633	10-K	NAPCO SECURITY TECHNOLOGIES,	2013-09-17	https://www.sec.gov/Archives/edgar/data/69633/0001157523-13-004445.txt
69633	10-K	NAPCO SECURITY TECHNOLOGIES,	2015-09-10	https://www.sec.gov/Archives/edgar/data/69633/0001144204-15-054446.txt
69633	10-K	NAPCO SECURITY SYSTEMS	2002-10-04	https://www.sec.gov/Archives/edgar/data/69633/0000950123-02-009420.txt
69633	10-K	NAPCO SECURITY SYSTEMS	2005-09-29	https://www.sec.gov/Archives/edgar/data/69633/0000950123-05-011653.txt
69633	10-K	NAPCO SECURITY SYSTEMS	2008-09-30	https://www.sec.gov/Archives/edgar/data/69633/0001157523-08-007740.txt
69633	10-K	NAPCO SECURITY SYSTEMS	2000-09-28	https://www.sec.gov/Archives/edgar/data/69633/0000950123-00-008935.txt
70530	10-K	NATIONAL SEMICONDUCTOR	1995-07-27	https://www.sec.gov/Archives/edgar/data/70530/0000070530-95-000006.txt
70530	10-K	NATIONAL SEMICONDUCTOR	2010-07-20	https://www.sec.gov/Archives/edgar/data/70530/0000070530-10-000049.txt
70530	10-K	NATIONAL SEMICONDUCTOR	2007-07-26	https://www.sec.gov/Archives/edgar/data/70530/0000070530-07-000053.txt
70530	10-K	NATIONAL SEMICONDUCTOR	2000-08-03	https://www.sec.gov/Archives/edgar/data/70530/0000070530-00-000010.txt
70530	10-K	NATIONAL SEMICONDUCTOR	2011-07-27	https://www.sec.gov/Archives/edgar/data/70530/0001047469-11-006650.txt
70530	10-K	NATIONAL SEMICONDUCTOR	1998-08-10	https://www.sec.gov/Archives/edgar/data/70530/0000070530-98-000004.txt
70530	10-K	NATIONAL SEMICONDUCTOR	2004-08-11	https://www.sec.gov/Archives/edgar/data/70530/0000070530-04-000029.txt
70530	10-K	NATIONAL SEMICONDUCTOR	2001-08-01	https://www.sec.gov/Archives/edgar/data/70530/0000070530-01-500005.txt
70530	10-K	NATIONAL SEMICONDUCTOR	2009-07-29	https://www.sec.gov/Archives/edgar/data/70530/0000070530-09-000064.txt
70530	10-K	NATIONAL SEMICONDUCTOR	2002-08-16	https://www.sec.gov/Archives/edgar/data/70530/0000070530-02-000012.txt
70530	10-K	NATIONAL SEMICONDUCTOR	1999-07-29	https://www.sec.gov/Archives/edgar/data/70530/0000070530-99-000006.txt
70530	10-K	NATIONAL SEMICONDUCTOR	2006-07-27	https://www.sec.gov/Archives/edgar/data/70530/0000070530-06-000052.txt
70530	10-K	NATIONAL SEMICONDUCTOR	1997-08-06	https://www.sec.gov/Archives/edgar/data/70530/0000070530-97-000014.txt
70530	10-K	NATIONAL SEMICONDUCTOR	1994-07-28	https://www.sec.gov/Archives/edgar/data/70530/0000070530-94-000005.txt
70530	10-K	NATIONAL SEMICONDUCTOR	2005-08-09	https://www.sec.gov/Archives/edgar/data/70530/0000070530-05-000075.txt
70530	10-K	NATIONAL SEMICONDUCTOR	2008-07-23	https://www.sec.gov/Archives/edgar/data/70530/0000070530-08-000055.txt
70530	10-K	NATIONAL SEMICONDUCTOR	1996-08-05	https://www.sec.gov/Archives/edgar/data/70530/0000070530-96-000015.txt
70530	10-K	NATIONAL SEMICONDUCTOR	2003-07-22	https://www.sec.gov/Archives/edgar/data/70530/0000070530-03-000017.txt
70538	10-K	NATIONAL SERVICE INDUSTRIES	1994-11-21	https://www.sec.gov/Archives/edgar/data/70538/0000070538-94-000031.txt
70538	10-K	NATIONAL SERVICE INDUSTRIES	1998-11-18	https://www.sec.gov/Archives/edgar/data/70538/0000070538-98-000033.txt
70538	10-K	NATIONAL SERVICE INDUSTRIES	1995-11-17	https://www.sec.gov/Archives/edgar/data/70538/0000070538-95-000034.txt
70538	10-K	NATIONAL SERVICE INDUSTRIES	1999-11-17	https://www.sec.gov/Archives/edgar/data/70538/0000070538-99-000031.txt
70538	10-K	NATIONAL SERVICE INDUSTRIES	1997-11-20	https://www.sec.gov/Archives/edgar/data/70538/0000950144-97-012648.txt
70538	10-K	NATIONAL SERVICE INDUSTRIES	1996-11-26	https://www.sec.gov/Archives/edgar/data/70538/0000070538-96-000020.txt
70538	10-K	NATIONAL SERVICE INDUSTRIES	2001-11-29	https://www.sec.gov/Archives/edgar/data/70538/0000950144-01-509634.txt
70538	10-K	NATIONAL SERVICE INDUSTRIES	2002-11-15	https://www.sec.gov/Archives/edgar/data/70538/0000950144-02-012015.txt
70538	10-K	NATIONAL SERVICE INDUSTRIES	2000-11-06	https://www.sec.gov/Archives/edgar/data/70538/0000070538-00-000040.txt
72911	10-K	NORTEL NETWORKS	2012-03-08	https://www.sec.gov/Archives/edgar/data/72911/0001193125-12-103698.txt
72911	10-K405	NORTEL NETWORKS	2001-03-13	https://www.sec.gov/Archives/edgar/data/72911/0000950144-01-003499.txt
72911	10-K	NORTEL NETWORKS	2008-02-27	https://www.sec.gov/Archives/edgar/data/72911/0000909567-08-000214.txt
72911	10-K	NORTEL NETWORKS	2005-05-02	https://www.sec.gov/Archives/edgar/data/72911/0000909567-05-000859.txt
72911	10-K	NORTEL NETWORKS	2009-03-02	https://www.sec.gov/Archives/edgar/data/72911/0001193125-09-042459.txt
72911	10-K	NORTEL NETWORKS	2002-03-11	https://www.sec.gov/Archives/edgar/data/72911/0001130319-02-000168.txt
72911	10-K	NORTEL NETWORKS	2010-03-15	https://www.sec.gov/Archives/edgar/data/72911/0001193125-10-055645.txt
72911	10-K	NORTEL NETWORKS	2003-03-10	https://www.sec.gov/Archives/edgar/data/72911/0000909567-03-000343.txt
72911	10-K	NORTEL NETWORKS	2007-03-16	https://www.sec.gov/Archives/edgar/data/72911/0000909567-07-000413.txt
72911	10-K	NORTEL NETWORKS	2005-01-11	https://www.sec.gov/Archives/edgar/data/72911/0000909567-05-000039.txt
72911	10-K	NORTEL NETWORKS	2006-04-28	https://www.sec.gov/Archives/edgar/data/72911/0000909567-06-000636.txt
72911	10-K	NORTEL NETWORKS	2011-03-04	https://www.sec.gov/Archives/edgar/data/72911/0001193125-11-056204.txt
73568	10-K	OAK INDUSTRIES	1994-03-01	https://www.sec.gov/Archives/edgar/data/73568/0000073568-94-000007.txt
73568	10-K	OAK INDUSTRIES	1999-03-19	https://www.sec.gov/Archives/edgar/data/73568/0000073568-99-000003.txt
73568	10-K	OAK INDUSTRIES	1998-02-11	https://www.sec.gov/Archives/edgar/data/73568/0000073568-98-000003.txt
73568	10-K	OAK INDUSTRIES	1997-03-05	https://www.sec.gov/Archives/edgar/data/73568/0000073568-97-000005.txt
73568	10-K	OAK INDUSTRIES	1996-03-21	https://www.sec.gov/Archives/edgar/data/73568/0000073568-96-000005.txt
73568	10-K	OAK INDUSTRIES	1995-02-14	https://www.sec.gov/Archives/edgar/data/73568/0000073568-95-000001.txt
74818	10-K	ORBIT INTERNATIONAL	2009-03-31	https://www.sec.gov/Archives/edgar/data/74818/0000074818-09-000007.txt
74818	10-K	ORBIT INTERNATIONAL	2014-03-31	https://www.sec.gov/Archives/edgar/data/74818/0001140361-14-014769.txt
74818	10-K	ORBIT INTERNATIONAL	1999-04-06	https://www.sec.gov/Archives/edgar/data/74818/0000074818-99-000003.txt
74818	10-K	ORBIT INTERNATIONAL	1996-04-01	https://www.sec.gov/Archives/edgar/data/74818/0000074818-96-000002.txt
74818	10-K	ORBIT INTERNATIONAL	1997-03-31	https://www.sec.gov/Archives/edgar/data/74818/0000074818-97-000001.txt
74818	10-K	ORBIT INTERNATIONAL	2011-03-31	https://www.sec.gov/Archives/edgar/data/74818/0000074818-11-000010.txt
74818	10-K	ORBIT INTERNATIONAL	2012-03-30	https://www.sec.gov/Archives/edgar/data/74818/0001140361-12-018313.txt
74818	10-K	ORBIT INTERNATIONAL	2013-03-29	https://www.sec.gov/Archives/edgar/data/74818/0001140361-13-014602.txt
74818	10-K	ORBIT INTERNATIONAL	2008-03-31	https://www.sec.gov/Archives/edgar/data/74818/0000074818-08-000011.txt
74818	10-K	ORBIT INTERNATIONAL	1998-03-31	https://www.sec.gov/Archives/edgar/data/74818/0000074818-98-000006.txt
74818	10-K	ORBIT INTERNATIONAL	2010-03-31	https://www.sec.gov/Archives/edgar/data/74818/0000074818-10-000004.txt
74818	10-K	ORBIT INTERNATIONAL	2000-03-30	https://www.sec.gov/Archives/edgar/data/74818/0000074818-00-000003.txt
75608	10-K405	PACIFIC SCIENTIFIC	1995-03-22	https://www.sec.gov/Archives/edgar/data/75608/0000950150-95-000166.txt
75608	10-K	PACIFIC SCIENTIFIC	1996-03-14	https://www.sec.gov/Archives/edgar/data/75608/0000892569-96-000238.txt
75608	10-K	PACIFIC SCIENTIFIC	1994-03-28	https://www.sec.gov/Archives/edgar/data/75608/0000950150-94-000436.txt
75608	10-K	PACIFIC SCIENTIFIC	1997-03-14	https://www.sec.gov/Archives/edgar/data/75608/0000892569-97-000676.txt
76267	10-K	PARK ELECTROCHEMICAL	2015-05-15	https://www.sec.gov/Archives/edgar/data/76267/0001437749-15-010336.txt
76267	10-K	PARK ELECTROCHEMICAL	2002-05-31	https://www.sec.gov/Archives/edgar/data/76267/0000076267-02-000009.txt
76267	10-K	PARK ELECTROCHEMICAL	1995-05-25	https://www.sec.gov/Archives/edgar/data/76267/0000076267-95-000007.txt
76267	10-K	PARK ELECTROCHEMICAL	2009-05-15	https://www.sec.gov/Archives/edgar/data/76267/0001133796-09-000089.txt
76267	10-K	PARK ELECTROCHEMICAL	2006-05-12	https://www.sec.gov/Archives/edgar/data/76267/0000950123-06-006295.txt
